25600,25650,0,2185,4006,4703,0,3072,5175,5872
25650,25700,0,2177,3996,4692,0,3064,5164,5861
25700,25750,0,2169,3985,4682,0,3056,5154,5850
25750,25800,0,2161,3975,4671,0,3048,5143,5840
25800,25850,0,2153,3964,4661,0,3040,5133,5829
25850,25900,0,2145,3954,4650,0,3032,5122,5819
25900,25950,0,2137,3943,4640,0,3024,5112,5808
25950,26000,0,2129,3932,4629,0,3016,5101,5798
26000,26050,0,2121,3922,4618,0,3008,5091,5787
26050,26100,0,2113,3911,4608,0,3000,5080,5777
26100,26150,0,2105,3901,4597,0,2992,5070,5766
26150,26200,0,2097,3890,4587,0,2984,5059,5756
26200,26250,0,2089,3880,4576,0,2976,5049,5745
26250,26300,0,2081,3869,4566,0,2968,5038,5735
26300,26350,0,2073,3859,4555,0,2960,5028,5724
26350,26400,0,2065,3848,4545,0,2952,5017,5714
26400,26450,0,2057,3838,4534,0,2944,5007,5703
26450,26500,0,2049,3827,4524,0,2936,4996,5693
26500,26550,0,2041,3817,4513,0,2928,4985,5682
26550,26600,0,2033,3806,4503,0,2920,4975,5671
26600,26650,0,2025,3796,4492,0,2912,4964,5661
26650,26700,0,2017,3785,4482,0,2904,4954,5650
26700,26750,0,2009,3775,4471,0,2896,4943,5640
26750,26800,0,2001,3764,4460,0,2888,4933,5629
26800,26850,0,1993,3753,4450,0,2880,4922,5619
26850,26900,0,1985,3743,4439,0,2872,4912,5608
26900,26950,0,1977,3732,4429,0,2864,4901,5598
26950,27000,0,1969,3722,4418,0,2856,4891,5587
27000,27050,0,1961,3711,4408,0,2848,4880,5577
27050,27100,0,1953,3701,4397,0,2840,4870,5566
27100,27150,0,1945,3690,4387,0,2832,4859,5556
27150,27200,0,1937,3680,4376,0,2824,4849,5545
27200,27250,0,1929,3669,4366,0,2816,4838,5535
27250,27300,0,1921,3659,4355,0,2808,4828,5524
27300,27350,0,1913,3648,4345,0,2800,4817,5513
27350,27400,0,1905,3638,4334,0,2792,4806,5503
27400,27450,0,1897,3627,4324,0,2784,4796,5492
27450,27500,0,1889,3617,4313,0,2776,4785,5482
27500,27550,0,1881,3606,4303,0,2768,4775,5471
27550,27600,0,1873,3596,4292,0,2760,4764,5461
27600,27650,0,1865,3585,4281,0,2752,4754,5450
27650,27700,0,1857,3574,4271,0,2744,4743,5440
27700,27750,0,1849,3564,4260,0,2736,4733,5429
27750,27800,0,1841,3553,4250,0,2728,4722,5419
27800,27850,0,1833,3543,4239,0,2720,4712,5408
27850,27900,0,1825,3532,4229,0,2712,4701,5398
27900,27950,0,1817,3522,4218,0,2704,4691,5387
27950,28000,0,1809,3511,4208,0,2696,4680,5377
28000,28050,0,1801,3501,4197,0,2688,4670,5366
28050,28100,0,1793,3490,4187,0,2680,4659,5356
28100,28150,0,1785,3480,4176,0,2672,4649,5345
28150,28200,0,1777,3469,4166,0,2664,4638,5334
28200,28250,0,1769,3459,4155,0,2656,4627,5324
28250,28300,0,1761,3448,4145,0,2648,4617,5313
28300,28350,0,1753,3438,4134,0,2640,4606,5303
28350,28400,0,1745,3427,4124,0,2632,4596,5292
28400,28450,0,1737,3417,4113,0,2624,4585,5282
28450,28500,0,1729,3406,4102,0,2616,4575,5271
28500,28550,0,1721,3395,4092,0,2608,4564,5261
28550,28600,0,1713,3385,4081,0,2600,4554,5250
28600,28650,0,1705,3374,4071,0,2592,4543,5240
28650,28700,0,1697,3364,4060,0,2584,4533,5229
28700,28750,0,1689,3353,4050,0,2576,4522,5219
28750,28800,0,1681,3343,4039,0,2568,4512,5208
28800,28850,0,1673,3332,4029,0,2560,4501,5198
28850,28900,0,1665,3322,4018,0,2552,4491,5187
28900,28950,0,1657,3311,4008,0,2544,4480,5177
28950,29000,0,1649,3301,3997,0,2536,4470,5166
29000,29050,0,1641,3290,3987,0,2528,4459,5155
29050,29100,0,1633,3280,3976,0,2520,4448,5145
29100,29150,0,1625,3269,3966,0,2512,4438,5134
29150,29200,0,1617,3259,3955,0,2504,4427,5124
29200,29250,0,1609,3248,3945,0,2496,4417,5113
29250,29300,0,1601,3237,3934,0,2488,4406,5103
29300,29350,0,1593,3227,3923,0,2480,4396,5092
29350,29400,0,1585,3216,3913,0,2472,4385,5082
29400,29450,0,1577,3206,3902,0,2464,4375,5071
29450,29500,0,1569,3195,3892,0,2456,4364,5061
29500,29550,0,1561,3185,3881,0,2448,4354,5050
29550,29600,0,1553,3174,3871,0,2440,4343,5040
29600,29650,0,1545,3164,3860,0,2432,4333,5029
29650,29700,0,1537,3153,3850,0,2424,4322,5019
29700,29750,0,1530,3143,3839,0,2416,4312,5008
29750,29800,0,1522,3132,3829,0,2408,4301,4998
29800,29850,0,1514,3122,3818,0,2400,4290,4987
29850,29900,0,1506,3111,3808,0,2392,4280,4976
29900,29950,0,1498,3101,3797,0,2384,4269,4966
29950,30000,0,1490,3090,3787,0,2376,4259,4955
30000,30050,0,1482,3080,3776,0,2368,4248,4945
30050,30100,0,1474,3069,3766,0,2360,4238,4934
30100,30150,0,1466,3058,3755,0,2352,4227,4924
30150,30200,0,1458,3048,3744,0,2344,4217,4913
30200,30250,0,1450,3037,3734,0,2336,4206,4903
30250,30300,0,1442,3027,3723,0,2329,4196,4892
30300,30350,0,1434,3016,3713,0,2321,4185,4882
30350,30400,0,1426,3006,3702,0,2313,4175,4871
30400,30450,0,1418,2995,3692,0,2305,4164,4861
30450,30500,0,1410,2985,3681,0,2297,4154,4850
30500,30550,0,1402,2974,3671,0,2289,4143,4840
30550,30600,0,1394,2964,3660,0,2281,4133,4829
30600,30650,0,1386,2953,3650,0,2273,4122,4819
30650,30700,0,1378,2943,3639,0,2265,4111,4808
30700,30750,0,1370,2932,3629,0,2257,4101,4797
30750,30800,0,1362,2922,3618,0,2249,4090,4787
30800,30850,0,1354,2911,3608,0,2241,4080,4776
30850,30900,0,1346,2901,3597,0,2233,4069,4766
30900,30950,0,1338,2890,3587,0,2225,4059,4755
30950,31000,0,1330,2879,3576,0,2217,4048,4745
31000,31050,0,1322,2869,3565,0,2209,4038,4734
31050,31100,0,1314,2858,3555,0,2201,4027,4724
31100,31150,0,1306,2848,3544,0,2193,4017,4713
31150,31200,0,1298,2837,3534,0,2185,4006,4703
31200,31250,0,1290,2827,3523,0,2177,3996,4692
31250,31300,0,1282,2816,3513,0,2169,3985,4682
31300,31350,0,1274,2806,3502,0,2161,3975,4671
31350,31400,0,1266,2795,3492,0,2153,3964,4661
31400,31450,0,1258,2785,3481,0,2145,3954,4650
31450,31500,0,1250,2774,3471,0,2137,3943,4640
31500,31550,0,1242,2764,3460,0,2129,3932,4629
31550,31600,0,1234,2753,3450,0,2121,3922,4618
31600,31650,0,1226,2743,3439,0,2113,3911,4608
31650,31700,0,1218,2732,3429,0,2105,3901,4597
31700,31750,0,1210,2722,3418,0,2097,3890,4587
31750,31800,0,1202,2711,3407,0,2089,3880,4576
31800,31850,0,1194,2700,3397,0,2081,3869,4566
31850,31900,0,1186,2690,3386,0,2073,3859,4555
31900,31950,0,1178,2679,3376,0,2065,3848,4545
31950,32000,0,1170,2669,3365,0,2057,3838,4534
32000,32050,0,1162,2658,3355,0,2049,3827,4524
32050,32100,0,1154,2648,3344,0,2041,3817,4513
32100,32150,0,1146,2637,3334,0,2033,3806,4503
32150,32200,0,1138,2627,3323,0,2025,3796,4492
32200,32250,0,1130,2616,3313,0,2017,3785,4482
32250,32300,0,1122,2606,3302,0,2009,3775,4471
32300,32350,0,1114,2595,3292,0,2001,3764,4460
32350,32400,0,1106,2585,3281,0,1993,3753,4450
32400,32450,0,1098,2574,3271,0,1985,3743,4439
32450,32500,0,1090,2564,3260,0,1977,3732,4429
32500,32550,0,1082,2553,3250,0,1969,3722,4418
32550,32600,0,1074,2543,3239,0,1961,3711,4408
32600,32650,0,1066,2532,3228,0,1953,3701,4397
32650,32700,0,1058,2521,3218,0,1945,3690,4387
32700,32750,0,1050,2511,3207,0,1937,3680,4376
32750,32800,0,1042,2500,3197,0,1929,3669,4366
32800,32850,0,1034,2490,3186,0,1921,3659,4355
32850,32900,0,1026,2479,3176,0,1913,3648,4345
32900,32950,0,1018,2469,3165,0,1905,3638,4334
32950,33000,0,1010,2458,3155,0,1897,3627,4324
33000,33050,0,1002,2448,3144,0,1889,3617,4313
33050,33100,0,994,2437,3134,0,1881,3606,4303
33100,33150,0,986,2427,3123,0,1873,3596,4292
33150,33200,0,978,2416,3113,0,1865,3585,4281
33200,33250,0,970,2406,3102,0,1857,3574,4271
33250,33300,0,962,2395,3092,0,1849,3564,4260
33300,33350,0,954,2385,3081,0,1841,3553,4250
33350,33400,0,946,2374,3071,0,1833,3543,4239
33400,33450,0,938,2364,3060,0,1825,3532,4229
33450,33500,0,930,2353,3049,0,1817,3522,4218
33500,33550,0,922,2342,3039,0,1809,3511,4208
33550,33600,0,914,2332,3028,0,1801,3501,4197
33600,33650,0,906,2321,3018,0,1793,3490,4187
33650,33700,0,898,2311,3007,0,1785,3480,4176
33700,33750,0,890,2300,2997,0,1777,3469,4166
33750,33800,0,882,2290,2986,0,1769,3459,4155
33800,33850,0,874,2279,2976,0,1761,3448,4145
33850,33900,0,866,2269,2965,0,1753,3438,4134
33900,33950,0,858,2258,2955,0,1745,3427,4124
33950,34000,0,850,2248,2944,0,1737,3417,4113
34000,34050,0,842,2237,2934,0,1729,3406,4102
34050,34100,0,834,2227,2923,0,1721,3395,4092
34100,34150,0,826,2216,2913,0,1713,3385,4081
34150,34200,0,818,2206,2902,0,1705,3374,4071
34200,34250,0,810,2195,2892,0,1697,3364,4060
34250,34300,0,802,2184,2881,0,1689,3353,4050
34300,34350,0,794,2174,2870,0,1681,3343,4039
34350,34400,0,786,2163,2860,0,1673,3332,4029
34400,34450,0,778,2153,2849,0,1665,3322,4018
34450,34500,0,770,2142,2839,0,1657,3311,4008
34500,34550,0,762,2132,2828,0,1649,3301,3997
34550,34600,0,754,2121,2818,0,1641,3290,3987
34600,34650,0,746,2111,2807,0,1633,3280,3976
34650,34700,0,738,2100,2797,0,1625,3269,3966
34700,34750,0,731,2090,2786,0,1617,3259,3955
34750,34800,0,723,2079,2776,0,1609,3248,3945
34800,34850,0,715,2069,2765,0,1601,3237,3934
34850,34900,0,707,2058,2755,0,1593,3227,3923
34900,34950,0,699,2048,2744,0,1585,3216,3913
34950,35000,0,691,2037,2734,0,1577,3206,3902
35000,35050,0,683,2027,2723,0,1569,3195,3892
35050,35100,0,675,2016,2713,0,1561,3185,3881
35100,35150,0,667,2005,2702,0,1553,3174,3871
35150,35200,0,659,1995,2691,0,1545,3164,3860
35200,35250,0,651,1984,2681,0,1537,3153,3850
35250,35300,0,643,1974,2670,0,1530,3143,3839
35300,35350,0,635,1963,2660,0,1522,3132,3829
35350,35400,0,627,1953,2649,0,1514,3122,3818
35400,35450,0,619,1942,2639,0,1506,3111,3808
35450,35500,0,611,1932,2628,0,1498,3101,3797
35500,35550,0,603,1921,2618,0,1490,3090,3787
35550,35600,0,595,1911,2607,0,1482,3080,3776
35600,35650,0,587,1900,2597,0,1474,3069,3766
35650,35700,0,579,1890,2586,0,1466,3058,3755
35700,35750,0,571,1879,2576,0,1458,3048,3744
35750,35800,0,563,1869,2565,0,1450,3037,3734
35800,35850,0,555,1858,2555,0,1442,3027,3723
35850,35900,0,547,1848,2544,0,1434,3016,3713
35900,35950,0,539,1837,2534,0,1426,3006,3702
35950,36000,0,531,1826,2523,0,1418,2995,3692
36000,36050,0,523,1816,2512,0,1410,2985,3681
36050,36100,0,515,1805,2502,0,1402,2974,3671
36100,36150,0,507,1795,2491,0,1394,2964,3660
36150,36200,0,499,1784,2481,0,1386,2953,3650
36200,36250,0,491,1774,2470,0,1378,2943,3639
36250,36300,0,483,1763,2460,0,1370,2932,3629
36300,36350,0,475,1753,2449,0,1362,2922,3618
36350,36400,0,467,1742,2439,0,1354,2911,3608
36400,36450,0,459,1732,2428,0,1346,2901,3597
36450,36500,0,451,1721,2418,0,1338,2890,3587
36500,36550,0,443,1711,2407,0,1330,2879,3576
36550,36600,0,435,1700,2397,0,1322,2869,3565
36600,36650,0,427,1690,2386,0,1314,2858,3555
36650,36700,0,419,1679,2376,0,1306,2848,3544
36700,36750,0,411,1669,2365,0,1298,2837,3534
36750,36800,0,403,1658,2354,0,1290,2827,3523
36800,36850,0,395,1647,2344,0,1282,2816,3513
36850,36900,0,387,1637,2333,0,1274,2806,3502
36900,36950,0,379,1626,2323,0,1266,2795,3492
36950,37000,0,371,1616,2312,0,1258,2785,3481
37000,37050,0,363,1605,2302,0,1250,2774,3471
37050,37100,0,355,1595,2291,0,1242,2764,3460
37100,37150,0,347,1584,2281,0,1234,2753,3450
37150,37200,0,339,1574,2270,0,1226,2743,3439
37200,37250,0,331,1563,2260,0,1218,2732,3429
37250,37300,0,323,1553,2249,0,1210,2722,3418
37300,37350,0,315,1542,2239,0,1202,2711,3407
37350,37400,0,307,1532,2228,0,1194,2700,3397
37400,37450,0,299,1521,2218,0,1186,2690,3386
37450,37500,0,291,1511,2207,0,1178,2679,3376
37500,37550,0,283,1500,2197,0,1170,2669,3365
37550,37600,0,275,1490,2186,0,1162,2658,3355
37600,37650,0,267,1479,2175,0,1154,2648,3344
37650,37700,0,259,1468,2165,0,1146,2637,3334
37700,37750,0,251,1458,2154,0,1138,2627,3323
37750,37800,0,243,1447,2144,0,1130,2616,3313
37800,37850,0,235,1437,2133,0,1122,2606,3302
37850,37900,0,227,1426,2123,0,1114,2595,3292
37900,37950,0,219,1416,2112,0,1106,2585,3281
37950,38000,0,211,1405,2102,0,1098,2574,3271
38000,38050,0,203,1395,2091,0,1090,2564,3260
38050,38100,0,195,1384,2081,0,1082,2553,3250
38100,38150,0,187,1374,2070,0,1074,2543,3239
38150,38200,0,179,1363,2060,0,1066,2532,3228
38200,38250,0,171,1353,2049,0,1058,2521,3218
38250,38300,0,163,1342,2039,0,1050,2511,3207
38300,38350,0,155,1332,2028,0,1042,2500,3197
38350,38400,0,147,1321,2018,0,1034,2490,3186
38400,38450,0,139,1311,2007,0,1026,2479,3176
38450,38500,0,131,1300,1996,0,1018,2469,3165
38500,38550,0,123,1289,1986,0,1010,2458,3155
38550,38600,0,115,1279,1975,0,1002,2448,3144
38600,38650,0,107,1268,1965,0,994,2437,3134
38650,38700,0,99,1258,1954,0,986,2427,3123
38700,38750,0,91,1247,1944,0,978,2416,3113
38750,38800,0,83,1237,1933,0,970,2406,3102
38800,38850,0,75,1226,1923,0,962,2395,3092
38850,38900,0,67,1216,1912,0,954,2385,3081
38900,38950,0,59,1205,1902,0,946,2374,3071
38950,39000,0,51,1195,1891,0,938,2364,3060
39000,39050,0,43,1184,1881,0,930,2353,3049
39050,39100,0,35,1174,1870,0,922,2342,3039
39100,39150,0,27,1163,1860,0,914,2332,3028
39150,39200,0,19,1153,1849,0,906,2321,3018
39200,39250,0,11,1142,1839,0,898,2311,3007
39250,39300,0,*,1131,1828,0,890,2300,2997
39300,39350,0,0,1121,1817,0,882,2290,2986
39350,39400,0,0,1110,1807,0,874,2279,2976
39400,39450,0,0,1100,1796,0,866,2269,2965
39450,39500,0,0,1089,1786,0,858,2258,2955
39500,39550,0,0,1079,1775,0,850,2248,2944
39550,39600,0,0,1068,1765,0,842,2237,2934
39600,39650,0,0,1058,1754,0,834,2227,2923
39650,39700,0,0,1047,1744,0,826,2216,2913
39700,39750,0,0,1037,1733,0,818,2206,2902
39750,39800,0,0,1026,1723,0,810,2195,2892
39800,39850,0,0,1016,1712,0,802,2184,2881
39850,39900,0,0,1005,1702,0,794,2174,2870
39900,39950,0,0,995,1691,0,786,2163,2860
39950,40000,0,0,984,1681,0,778,2153,2849
40000,40050,0,0,974,1670,0,770,2142,2839
40050,40100,0,0,963,1660,0,762,2132,2828
40100,40150,0,0,952,1649,0,754,2121,2818
40150,40200,0,0,942,1638,0,746,2111,2807
40200,40250,0,0,931,1628,0,738,2100,2797
40250,40300,0,0,921,1617,0,731,2090,2786
40300,40350,0,0,910,1607,0,723,2079,2776
40350,40400,0,0,900,1596,0,715,2069,2765
40400,40450,0,0,889,1586,0,707,2058,2755
40450,40500,0,0,879,1575,0,699,2048,2744
40500,40550,0,0,868,1565,0,691,2037,2734
40550,40600,0,0,858,1554,0,683,2027,2723
40600,40650,0,0,847,1544,0,675,2016,2713
40650,40700,0,0,837,1533,0,667,2005,2702
40700,40750,0,0,826,1523,0,659,1995,2691
40750,40800,0,0,816,1512,0,651,1984,2681
40800,40850,0,0,805,1502,0,643,1974,2670
40850,40900,0,0,795,1491,0,635,1963,2660
40900,40950,0,0,784,1481,0,627,1953,2649
40950,41000,0,0,773,1470,0,619,1942,2639
41000,41050,0,0,763,1459,0,611,1932,2628
41050,41100,0,0,752,1449,0,603,1921,2618
41100,41150,0,0,742,1438,0,595,1911,2607
41150,41200,0,0,731,1428,0,587,1900,2597
41200,41250,0,0,721,1417,0,579,1890,2586
41250,41300,0,0,710,1407,0,571,1879,2576
41300,41350,0,0,700,1396,0,563,1869,2565
41350,41400,0,0,689,1386,0,555,1858,2555
41400,41450,0,0,679,1375,0,547,1848,2544
41450,41500,0,0,668,1365,0,539,1837,2534
41500,41550,0,0,658,1354,0,531,1826,2523
41550,41600,0,0,647,1344,0,523,1816,2512
41600,41650,0,0,637,1333,0,515,1805,2502
41650,41700,0,0,626,1323,0,507,1795,2491
41700,41750,0,0,616,1312,0,499,1784,2481
41750,41800,0,0,605,1301,0,491,1774,2470
41800,41850,0,0,594,1291,0,483,1763,2460
41850,41900,0,0,584,1280,0,475,1753,2449
41900,41950,0,0,573,1270,0,467,1742,2439
41950,42000,0,0,563,1259,0,459,1732,2428
42000,42050,0,0,552,1249,0,451,1721,2418
42050,42100,0,0,542,1238,0,443,1711,2407
42100,42150,0,0,531,1228,0,435,1700,2397
42150,42200,0,0,521,1217,0,427,1690,2386
42200,42250,0,0,510,1207,0,419,1679,2376
42250,42300,0,0,500,1196,0,411,1669,2365
42300,42350,0,0,489,1186,0,403,1658,2354
42350,42400,0,0,479,1175,0,395,1647,2344
42400,42450,0,0,468,1165,0,387,1637,2333
42450,42500,0,0,458,1154,0,379,1626,2323
42500,42550,0,0,447,1144,0,371,1616,2312
42550,42600,0,0,437,1133,0,363,1605,2302
42600,42650,0,0,426,1122,0,355,1595,2291
42650,42700,0,0,415,1112,0,347,1584,2281
42700,42750,0,0,405,1101,0,339,1574,2270
42750,42800,0,0,394,1091,0,331,1563,2260
42800,42850,0,0,384,1080,0,323,1553,2249
42850,42900,0,0,373,1070,0,315,1542,2239
42900,42950,0,0,363,1059,0,307,1532,2228
42950,43000,0,0,352,1049,0,299,1521,2218
43000,43050,0,0,342,1038,0,291,1511,2207
43050,43100,0,0,331,1028,0,283,1500,2197
43100,43150,0,0,321,1017,0,275,1490,2186
43150,43200,0,0,310,1007,0,267,1479,2175
43200,43250,0,0,300,996,0,259,1468,2165
43250,43300,0,0,289,986,0,251,1458,2154
43300,43350,0,0,279,975,0,243,1447,2144
43350,43400,0,0,268,965,0,235,1437,2133
43400,43450,0,0,258,954,0,227,1426,2123
43450,43500,0,0,247,943,0,219,1416,2112
43500,43550,0,0,236,933,0,211,1405,2102
43550,43600,0,0,226,922,0,203,1395,2091
43600,43650,0,0,215,912,0,195,1384,2081
43650,43700,0,0,205,901,0,187,1374,2070
43700,43750,0,0,194,891,0,179,1363,2060
43750,43800,0,0,184,880,0,171,1353,2049
43800,43850,0,0,173,870,0,163,1342,2039
43850,43900,0,0,163,859,0,155,1332,2028
43900,43950,0,0,152,849,0,147,1321,2018
43950,44000,0,0,142,838,0,139,1311,2007
44000,44050,0,0,131,828,0,131,1300,1996
44050,44100,0,0,121,817,0,123,1289,1986
44100,44150,0,0,110,807,0,115,1279,1975
44150,44200,0,0,100,796,0,107,1268,1965
44200,44250,0,0,89,786,0,99,1258,1954
44250,44300,0,0,78,775,0,91,1247,1944
44300,44350,0,0,68,764,0,83,1237,1933
44350,44400,0,0,57,754,0,75,1226,1923
44400,44450,0,0,47,743,0,67,1216,1912
44450,44500,0,0,36,733,0,59,1205,1902
44500,44550,0,0,26,722,0,51,1195,1891
44550,44600,0,0,15,712,0,43,1184,1881
44600,44650,0,0,**,701,0,35,1174,1870
44650,44700,0,0,0,691,0,27,1163,1860
44700,44750,0,0,0,680,0,19,1153,1849
44750,44800,0,0,0,670,0,11,1142,1839
44800,44850,0,0,0,659,0,***,1131,1828
44850,44900,0,0,0,649,0,0,1121,1817
44900,44950,0,0,0,638,0,0,1110,1807
44950,45000,0,0,0,628,0,0,1100,1796
45000,45050,0,0,0,617,0,0,1089,1786
45050,45100,0,0,0,607,0,0,1079,1775
45100,45150,0,0,0,596,0,0,1068,1765
45150,45200,0,0,0,585,0,0,1058,1754
45200,45250,0,0,0,575,0,0,1047,1744
45250,45300,0,0,0,564,0,0,1037,1733
45300,45350,0,0,0,554,0,0,1026,1723
45350,45400,0,0,0,543,0,0,1016,1712
45400,45450,0,0,0,533,0,0,1005,1702
45450,45500,0,0,0,522,0,0,995,1691
45500,45550,0,0,0,512,0,0,984,1681
45550,45600,0,0,0,501,0,0,974,1670
45600,45650,0,0,0,491,0,0,963,1660
45650,45700,0,0,0,480,0,0,952,1649
45700,45750,0,0,0,470,0,0,942,1638
45750,45800,0,0,0,459,0,0,931,1628
45800,45850,0,0,0,449,0,0,921,1617
45850,45900,0,0,0,438,0,0,910,1607
45900,45950,0,0,0,428,0,0,900,1596
45950,46000,0,0,0,417,0,0,889,1586
46000,46050,0,0,0,406,0,0,879,1575
46050,46100,0,0,0,396,0,0,868,1565
46100,46150,0,0,0,385,0,0,858,1554
46150,46200,0,0,0,375,0,0,847,1544
46200,46250,0,0,0,364,0,0,837,1533
46250,46300,0,0,0,354,0,0,826,1523
46300,46350,0,0,0,343,0,0,816,1512
46350,46400,0,0,0,333,0,0,805,1502
46400,46450,0,0,0,322,0,0,795,1491
46450,46500,0,0,0,312,0,0,784,1481
46500,46550,0,0,0,301,0,0,773,1470
46550,46600,0,0,0,291,0,0,763,1459
46600,46650,0,0,0,280,0,0,752,1449
46650,46700,0,0,0,270,0,0,742,1438
46700,46750,0,0,0,259,0,0,731,1428
46750,46800,0,0,0,248,0,0,721,1417
46800,46850,0,0,0,238,0,0,710,1407
46850,46900,0,0,0,227,0,0,700,1396
46900,46950,0,0,0,217,0,0,689,1386
46950,47000,0,0,0,206,0,0,679,1375
47000,47050,0,0,0,196,0,0,668,1365
47050,47100,0,0,0,185,0,0,658,1354
47100,47150,0,0,0,175,0,0,647,1344
47150,47200,0,0,0,164,0,0,637,1333
47200,47250,0,0,0,154,0,0,626,1323
47250,47300,0,0,0,143,0,0,616,1312
47300,47350,0,0,0,133,0,0,605,1301
47350,47400,0,0,0,122,0,0,594,1291
47400,47450,0,0,0,112,0,0,584,1280
47450,47500,0,0,0,101,0,0,573,1270
47500,47550,0,0,0,91,0,0,563,1259
47550,47600,0,0,0,80,0,0,552,1249
47600,47650,0,0,0,69,0,0,542,1238
47650,47700,0,0,0,59,0,0,531,1228
47700,47750,0,0,0,48,0,0,521,1217
47750,47800,0,0,0,38,0,0,510,1207
47800,47850,0,0,0,27,0,0,500,1196
47850,47900,0,0,0,17,0,0,489,1186
47900,47950,0,0,0,6,0,0,479,1175
47950,48000,0,0,0,*,0,0,468,1165
48000,48050,0,0,0,0,0,0,458,1154
48050,48100,0,0,0,0,0,0,447,1144
48100,48150,0,0,0,0,0,0,437,1133
48150,48200,0,0,0,0,0,0,426,1122
48200,48250,0,0,0,0,0,0,415,1112
48250,48300,0,0,0,0,0,0,405,1101
48300,48350,0,0,0,0,0,0,394,1091
48350,48400,0,0,0,0,0,0,384,1080
48400,48450,0,0,0,0,0,0,373,1070
48450,48500,0,0,0,0,0,0,363,1059
48500,48550,0,0,0,0,0,0,352,1049
48550,48600,0,0,0,0,0,0,342,1038
48600,48650,0,0,0,0,0,0,331,1028
48650,48700,0,0,0,0,0,0,321,1017
48700,48750,0,0,0,0,0,0,310,1007
48750,48800,0,0,0,0,0,0,300,996
48800,48850,0,0,0,0,0,0,289,986
48850,48900,0,0,0,0,0,0,279,975
48900,48950,0,0,0,0,0,0,268,965
48950,49000,0,0,0,0,0,0,258,954
49000,49050,0,0,0,0,0,0,247,943
49050,49100,0,0,0,0,0,0,236,933
49100,49150,0,0,0,0,0,0,226,922
49150,49200,0,0,0,0,0,0,215,912
49200,49250,0,0,0,0,0,0,205,901
49250,49300,0,0,0,0,0,0,194,891
49300,49350,0,0,0,0,0,0,184,880
49350,49400,0,0,0,0,0,0,173,870
49400,49450,0,0,0,0,0,0,163,859
49450,49500,0,0,0,0,0,0,152,849
49500,49550,0,0,0,0,0,0,142,838
49550,49600,0,0,0,0,0,0,131,828
49600,49650,0,0,0,0,0,0,121,817
49650,49700,0,0,0,0,0,0,110,807
49700,49750,0,0,0,0,0,0,100,796
49750,49800,0,0,0,0,0,0,89,786
49800,49850,0,0,0,0,0,0,78,775
49850,49900,0,0,0,0,0,0,68,764
49900,49950,0,0,0,0,0,0,57,754
49950,50000,0,0,0,0,0,0,47,743
50000,50050,0,0,0,0,0,0,36,733
50050,50100,0,0,0,0,0,0,26,722
50100,50150,0,0,0,0,0,0,15,712
50150,50200,0,0,0,0,0,0,**,701
50200,50250,0,0,0,0,0,0,0,691
50250,50300,0,0,0,0,0,0,0,680
50300,50350,0,0,0,0,0,0,0,670
50350,50400,0,0,0,0,0,0,0,659
50400,50450,0,0,0,0,0,0,0,649
50450,50500,0,0,0,0,0,0,0,638
50500,50550,0,0,0,0,0,0,0,628
50550,50600,0,0,0,0,0,0,0,617
50600,50650,0,0,0,0,0,0,0,607
50650,50700,0,0,0,0,0,0,0,596
50700,50750,0,0,0,0,0,0,0,585
50750,50800,0,0,0,0,0,0,0,575
50800,50850,0,0,0,0,0,0,0,564
50850,50900,0,0,0,0,0,0,0,554
50900,50950,0,0,0,0,0,0,0,543
50950,51000,0,0,0,0,0,0,0,533
51000,51050,0,0,0,0,0,0,0,522
51050,51100,0,0,0,0,0,0,0,512
51100,51150,0,0,0,0,0,0,0,501
51150,51200,0,0,0,0,0,0,0,491
51200,51250,0,0,0,0,0,0,0,480
51250,51300,0,0,0,0,0,0,0,470
51300,51350,0,0,0,0,0,0,0,459
51350,51400,0,0,0,0,0,0,0,449
51400,51450,0,0,0,0,0,0,0,438
51450,51500,0,0,0,0,0,0,0,428
51500,51550,0,0,0,0,0,0,0,417
51550,51600,0,0,0,0,0,0,0,406
51600,51650,0,0,0,0,0,0,0,396
51650,51700,0,0,0,0,0,0,0,385
51700,51750,0,0,0,0,0,0,0,375
51750,51800,0,0,0,0,0,0,0,364
51800,51850,0,0,0,0,0,0,0,354
51850,51900,0,0,0,0,0,0,0,343
51900,51950,0,0,0,0,0,0,0,333
51950,52000,0,0,0,0,0,0,0,322
52000,52050,0,0,0,0,0,0,0,312
52050,52100,0,0,0,0,0,0,0,301
52100,52150,0,0,0,0,0,0,0,291
52150,52200,0,0,0,0,0,0,0,280
52200,52250,0,0,0,0,0,0,0,270
52250,52300,0,0,0,0,0,0,0,259
52300,52350,0,0,0,0,0,0,0,248
52350,52400,0,0,0,0,0,0,0,238
52400,52450,0,0,0,0,0,0,0,227
52450,52500,0,0,0,0,0,0,0,217
52500,52550,0,0,0,0,0,0,0,206
52550,52600,0,0,0,0,0,0,0,196
52600,52650,0,0,0,0,0,0,0,185
52650,52700,0,0,0,0,0,0,0,175
52700,52750,0,0,0,0,0,0,0,164
52750,52800,0,0,0,0,0,0,0,154
52800,52850,0,0,0,0,0,0,0,143
52850,52900,0,0,0,0,0,0,0,133
52900,52950,0,0,0,0,0,0,0,122
52950,53000,0,0,0,0,0,0,0,112
53000,53050,0,0,0,0,0,0,0,101
